@RELATION combined

@ATTRIBUTE issuecleanedbodylen REAL
@ATTRIBUTE meancommentsizet REAL
@ATTRIBUTE nactorst REAL
@ATTRIBUTE ncommentst REAL
@ATTRIBUTE ncommitsbyactorst REAL
@ATTRIBUTE ncommitsbycreator REAL
@ATTRIBUTE ncommitsbyuniqueactorst REAL
@ATTRIBUTE ncommitsinproject REAL
@ATTRIBUTE ncommitsprojectt REAL
@ATTRIBUTE nissuesbycreator REAL
@ATTRIBUTE nissuesbycreatorclosed REAL
@ATTRIBUTE nissuescreatedinproject REAL
@ATTRIBUTE nissuescreatedinprojectclosed REAL
@ATTRIBUTE nissuescreatedprojectclosedt REAL
@ATTRIBUTE nissuescreatedprojectt REAL
@ATTRIBUTE nlabelst REAL
@ATTRIBUTE nsubscribedbyt REAL
@ATTRIBUTE timeopen {1,7,14,30,90,180,365,1000}

@DATA
22,14,4,1,2314,0,34,247,2349,2,2,133,40,1179,1691,0,2,7
26,29,5,9,648,0,22,151,680,1,0,116,62,321,481,0,2,7
74,61,7,4,4908,0,39,306,4951,7,4,145,75,2023,2687,0,3,1000
83,135,3,2,10410,0,42,1424,10742,14,13,389,256,3175,3970,0,0,90
88,17,3,2,18083,0,46,933,18257,1,0,278,182,4732,5622,0,0,1
24,30,3,4,9044,0,42,1127,9281,7,5,229,107,2893,3658,0,0,1
21,3,2,1,10801,0,42,1192,11030,1,0,345,200,3275,4074,0,0,30
7,19,3,6,447,0,19,186,472,47,33,151,59,229,354,0,1,90
53,51,6,2,1722,0,30,350,1763,1,0,117,23,933,1391,0,3,180
41,47,2,4,10530,0,42,1345,10837,34,20,368,243,3211,4009,0,0,1000
23,17,2,2,12671,0,44,1184,12804,8,6,378,203,3746,4578,0,0,1
29,15,4,2,2879,0,35,236,2927,2,0,68,30,1365,1939,0,2,1
78,20,5,4,424,0,19,177,466,51,27,158,62,218,342,2,2,90
100,28,4,2,200,0,15,247,264,15,11,173,92,90,163,3,2,90
62,21,2,1,5730,0,42,929,5855,2,1,155,80,2235,2930,0,0,1
89,156,3,2,4469,0,38,334,4493,1,0,126,74,1822,2471,1,0,1000
23,68,7,26,2081,0,32,129,2099,7,9,79,32,1021,1494,0,3,365
75,10,3,3,16730,0,45,759,16966,12,7,125,78,4462,5338,0,0,7
72,25,6,3,22034,0,47,709,22130,12,9,285,116,5822,6762,0,1,1000
7,10,1,1,1032,0,25,230,1052,133,50,293,114,620,920,0,0,1
144,38,3,7,20631,0,46,899,20736,1,4,266,160,5363,6278,0,0,180
37,26,3,5,1291,0,28,344,1353,38,31,148,59,804,1217,0,1,365
7,18,5,7,11993,0,43,1161,12149,3,0,368,206,3574,4392,0,0,1000
12,43,6,14,18383,0,46,933,18535,10,3,245,132,4837,5732,0,0,90
7,23,3,1,127,0,12,280,188,47,69,158,80,73,122,0,1,7
13,4,2,1,187,0,15,254,230,30,30,173,92,85,153,0,1,1
76,21,2,4,5686,0,42,922,5780,1,1,152,81,2227,2919,3,0,30
9,4,2,3,20749,0,46,880,20951,6,2,282,170,5397,6318,0,0,1
63,21,3,3,6263,0,42,707,6418,1,0,157,85,2315,3015,0,0,1
8,8,3,2,885,0,23,214,922,109,48,333,126,492,733,0,1,1
53,19,6,4,3201,0,37,110,3222,5,2,64,33,1462,2052,0,3,1000
32,10,2,1,9406,0,42,1175,9578,3,0,275,148,2949,3716,0,0,180
31,26,8,3,3194,0,37,112,3213,2,2,69,37,1457,2045,0,4,1000
90,66,8,10,1348,0,28,328,1402,1,0,144,64,825,1239,0,4,180
22,17,3,1,1616,0,29,361,1649,3,0,132,20,900,1347,0,1,7
65,44,2,1,4429,0,38,315,4469,1,0,124,73,1808,2454,0,0,7
33,36,2,1,10426,0,42,1411,10753,32,28,379,252,3180,3976,0,0,365
34,25,2,2,13999,0,45,1034,14160,1,0,162,104,4080,4938,0,0,365
6,37,5,11,924,0,23,212,969,75,35,311,107,533,795,0,2,30
59,22,8,4,2467,0,34,269,2503,1,0,99,31,1235,1773,0,4,1000
71,36,6,10,18984,0,46,873,19065,14,5,183,82,4987,5884,0,1,1000
91,17,2,4,5802,0,42,909,5911,1,0,154,78,2240,2935,0,0,7
1649,7,5,2,22588,0,47,439,22688,4,0,174,85,6034,6996,0,1,1000
39,109,5,8,21120,0,46,689,21284,5,5,257,129,5492,6416,0,0,365
103,29,2,6,11570,0,42,1130,11794,11,9,327,227,3457,4267,0,0,14
73,10,3,2,23027,0,47,0,23027,8,1,42,17,6160,7124,0,0,1000
34,12,5,1,3133,0,37,112,3155,1,0,59,30,1431,2015,0,2,7
9,12,2,3,21819,0,47,727,21909,7,6,314,153,5744,6681,0,0,1
95,12,2,1,4466,0,38,326,4492,10,12,127,73,1822,2471,0,0,90
6,14,2,1,1086,0,27,310,1108,2,18,251,104,675,1014,0,1,1
18,10,2,3,6473,0,42,592,6630,2,0,125,73,2344,3054,0,0,1
14,27,4,5,13287,0,44,1227,13504,1,0,233,147,3994,4848,0,0,14
30,9,4,2,724,0,22,129,745,1,1,108,58,368,545,0,2,1
16,4,1,1,18958,0,46,871,19037,29,0,185,79,4980,5877,0,0,14
43,46,2,4,8122,0,42,1262,8238,17,10,295,169,2651,3397,0,0,14
156,69,4,7,22390,0,47,637,22487,1,0,271,105,5953,6911,0,1,1000
43,51,2,4,4677,0,38,332,4723,8,8,187,110,1879,2532,0,0,1
3021,0,2,0,22456,0,47,571,22542,33,16,250,102,5991,6953,0,0,365
131,234,3,3,4882,0,39,321,4933,8,3,165,80,2012,2674,0,1,7
48,42,15,33,3123,0,37,116,3152,1,0,57,34,1428,2011,0,7,1000
82,28,2,1,21537,0,46,621,21630,1,0,243,133,5634,6565,0,0,1
43,20,3,5,10270,0,42,1514,10574,39,24,388,260,3157,3952,0,0,1000
38,13,2,1,22819,0,47,208,22979,13,7,103,41,6098,7061,0,0,365
49,11,4,3,125,0,11,277,182,3,1,162,80,72,121,0,2,7
35,30,7,2,20182,0,46,975,20329,16,0,275,155,5255,6166,0,3,1000
56,14,5,2,6655,0,42,544,6751,9,2,118,67,2371,3085,0,1,1000
10,10,3,3,1040,0,26,230,1053,126,45,286,105,622,923,0,1,1
87,12,4,3,3305,0,37,222,3315,1,0,93,38,1512,2110,1,2,7
6,12,3,10,326,0,18,164,345,64,16,162,63,123,220,0,1,7
227,19,5,3,1384,0,28,333,1421,2,0,134,54,828,1243,0,1,14
53,62,3,5,19587,0,46,779,19743,7,10,221,119,5072,5973,0,0,7
110,4,3,2,5477,0,41,589,5548,1,0,95,52,2179,2864,0,0,30
16,19,3,3,21069,0,46,685,21193,3,1,253,121,5471,6394,0,0,30
104,27,2,6,10879,0,42,1162,11138,5,3,324,198,3300,4102,0,0,1
332,10,2,5,12549,0,44,1164,12708,18,9,403,223,3722,4546,0,0,1
11,39,3,4,17116,0,45,579,17243,16,2,152,81,4505,5382,0,0,14
41,0,1,0,21649,0,47,752,21752,26,18,237,149,5673,6606,0,0,1000
81,8,2,1,19447,0,46,800,19616,21,13,213,114,5059,5960,0,0,1
192,10,3,2,6899,0,42,572,6970,1,1,136,64,2418,3136,0,0,30
26,25,1,1,9455,0,42,1261,9636,26,15,272,157,2955,3722,0,0,90
35,33,6,9,2311,0,34,244,2344,9,5,133,44,1175,1687,0,3,365
40,21,4,6,2762,0,35,249,2784,7,4,99,33,1318,1881,0,2,90
66,108,2,3,9125,0,42,1128,9387,1,0,248,121,2905,3670,0,0,1000
98,36,4,5,2257,0,34,174,2265,3,2,144,48,1123,1616,0,2,7
586,44,5,7,18306,0,46,973,18496,35,18,266,134,4826,5720,0,0,30
39,16,2,4,12527,0,43,1150,12698,1,0,408,229,3717,4541,0,0,7
46,94,4,2,19851,0,46,821,19966,15,12,254,142,5142,6046,0,0,30
20,22,3,6,20508,0,46,925,20660,12,9,274,161,5346,6261,0,0,1000
195,8,3,3,5228,0,40,396,5268,1,0,85,42,2141,2816,0,0,180
38,20,5,9,6285,0,42,700,6458,1,0,153,84,2318,3018,0,2,1000
254,18,4,1,86,0,9,287,127,3,1,170,82,57,101,3,2,7
36,63,4,6,15441,0,45,906,15559,1,2,121,62,4306,5176,0,0,365
92,60,6,17,2477,0,34,277,2543,30,6,98,28,1239,1777,0,3,30
33,42,3,13,17425,0,46,694,17509,16,11,177,90,4571,5449,0,0,180
37,4,1,2,18989,0,46,878,19083,8,1,165,83,4988,5885,0,0,30
30,23,3,6,16922,0,45,651,17112,14,9,120,73,4474,5351,0,0,180
39,25,3,2,12024,0,43,1192,12206,30,24,366,208,3585,4405,0,0,7
40,23,2,1,17573,0,46,834,17687,3,1,230,127,4623,5505,0,0,7
53,21,8,8,618,0,22,174,665,3,1,136,68,318,477,0,4,180
22,16,3,2,10827,0,42,1172,11046,2,1,344,196,3283,4084,0,0,7
237,22,6,4,8725,0,42,1136,8918,4,2,198,89,2832,3589,0,3,1000
372,80,9,8,22533,0,47,494,22603,5,3,180,97,6010,6972,0,3,1000
21,21,2,2,12671,0,44,1184,12804,4,2,377,203,3747,4579,0,0,1
28,26,5,6,20981,0,46,722,21141,29,22,266,137,5453,6375,0,0,7
80,40,7,27,1054,0,27,282,1095,1,2,284,111,666,995,2,3,90
83,14,2,1,9957,0,42,1439,10151,14,12,408,265,3048,3830,0,0,30
4,5,3,1,13983,0,45,1041,14145,1,0,162,102,4075,4932,0,0,1
143,19,2,2,12643,0,44,1201,12769,8,6,388,209,3741,4572,0,0,1
28,13,3,7,20484,0,46,938,20646,1,3,270,158,5343,6258,0,0,365
38,9,3,1,4882,0,39,321,4932,9,3,166,80,2012,2674,0,1,1
96,23,3,4,4651,0,38,321,4697,4,5,181,108,1866,2519,0,1,30
144,24,4,2,16385,0,45,938,16583,1,0,121,79,4420,5296,0,1,1000
21,13,3,2,11989,0,43,1155,12142,32,24,367,204,3573,4391,0,0,1
21,24,4,20,2778,0,35,242,2801,3,2,97,34,1325,1889,0,2,1000
44,7,2,2,17844,0,46,873,17953,3,3,225,145,4692,5579,0,0,1
59,37,4,10,20304,0,46,1003,20440,11,9,263,149,5281,6194,0,1,1000
89,6,2,1,4530,0,38,369,4598,3,1,165,108,1845,2495,3,0,1000
59,18,3,3,21195,0,46,662,21352,3,0,252,129,5522,6448,0,0,365
96,15,2,3,4204,0,37,360,4287,11,4,143,71,1744,2377,0,0,14
102,13,2,1,4263,0,38,358,4344,1,0,138,71,1770,2411,0,0,30
43,11,5,1,3647,0,37,771,3839,1,0,189,83,1643,2263,0,2,1000
66,51,3,3,13014,0,44,1181,13165,4,1,304,172,3868,4711,0,0,30
62,41,4,13,8244,0,42,1323,8410,13,4,312,168,2692,3442,0,1,365
31,27,3,9,5162,0,40,363,5189,1,0,84,37,2110,2784,0,0,7
360,33,3,4,815,0,22,237,865,86,46,313,121,444,646,0,1,180
7,34,3,2,10027,0,42,1425,10202,7,2,402,256,3069,3858,0,0,1
38,26,3,2,22451,0,47,576,22540,1,0,280,104,5990,6952,0,0,365
72,33,14,16,3318,0,37,272,3330,3,0,92,38,1521,2122,0,7,1000
146,30,4,14,14100,0,45,963,14222,8,0,159,106,4093,4951,0,1,1000
59,9,1,1,18303,0,46,962,18485,12,9,268,137,4825,5719,0,0,14
66,15,2,1,7434,0,42,547,7525,28,23,116,58,2522,3255,0,0,1
113,31,2,2,11814,0,42,1077,11917,7,2,324,189,3504,4317,0,0,14
12,11,4,3,4849,0,39,334,4897,1,0,178,95,1984,2643,1,0,1
35,0,3,0,18789,0,46,960,18984,1,0,187,115,4931,5828,0,1,1000
173,55,5,34,4175,0,37,357,4255,6,4,148,70,1734,2365,0,0,30
63,26,2,2,12708,0,44,1238,12872,3,1,357,194,3763,4595,0,0,180
66,9,3,2,16705,0,45,781,16933,8,6,134,84,4462,5338,0,0,1000
42,36,3,7,15606,0,45,1033,15686,1,0,114,60,4332,5205,0,0,180
17,31,5,5,521,0,20,226,558,3,2,155,75,270,411,0,1,1
129,6,3,1,9534,0,42,1262,9697,29,16,289,173,2959,3727,0,1,1000
62,46,2,4,5874,0,42,888,6066,21,40,159,84,2247,2942,0,0,1
37,8,2,2,12052,0,43,1188,12238,3,2,372,205,3590,4410,0,0,1
820,19,3,1,12688,0,44,1203,12830,1,0,368,194,3752,4584,0,0,1
17,17,2,4,14120,0,45,949,14236,9,8,147,101,4095,4953,0,0,1
35,11,2,1,8456,0,42,1315,8731,40,27,274,128,2809,3562,0,0,7
29,92,6,32,21505,0,46,604,21617,10,4,241,127,5624,6553,0,1,90
26,17,2,4,18422,0,46,907,18550,21,7,230,129,4844,5739,0,0,30
160,100,4,9,13138,0,44,1196,13333,25,16,263,154,3938,4790,0,0,7
84,48,5,17,9451,0,42,1249,9633,27,15,270,155,2955,3722,0,1,180
71,25,2,6,9222,0,42,1114,9444,7,4,241,117,2927,3692,0,0,7
256,14,6,2,1188,0,28,339,1247,3,0,207,75,762,1154,0,3,30
22,9,2,1,11334,0,42,1129,11538,22,16,303,213,3398,4207,0,0,1
43,21,3,6,11805,0,42,1067,11910,8,2,324,192,3504,4317,0,0,90
30,22,2,1,5615,0,42,776,5680,4,1,129,66,2206,2896,0,0,1
24,44,2,3,9849,0,42,1440,10022,20,14,396,255,3003,3781,0,0,7
37,10,2,2,6267,0,42,704,6435,2,0,155,85,2317,3017,0,0,14
79,14,2,5,11773,0,42,1063,11886,1,0,326,187,3497,4310,0,0,7
27,70,9,24,17784,0,46,851,17887,1,0,232,152,4674,5560,0,3,1000
10,8,2,1,20749,0,46,880,20950,43,32,283,170,5397,6318,0,0,1
14,36,5,6,21247,0,46,636,21370,13,12,259,131,5531,6457,0,0,1000
105,49,6,7,428,0,19,176,469,2,1,155,62,223,348,2,3,7
51,7,4,3,23027,0,47,0,23027,1,0,61,25,6154,7118,0,0,90
33,14,4,3,7717,0,42,761,7786,1,0,187,117,2570,3311,0,0,90
92,27,4,5,20041,0,46,904,20140,2,1,260,137,5184,6088,0,1,90
48,50,2,2,12843,0,44,1257,13062,24,25,325,183,3823,4661,0,0,1
74,0,1,0,21078,0,46,690,21219,26,20,253,128,5478,6402,0,0,14
48,127,5,4,20182,0,46,975,20329,18,0,277,155,5255,6166,0,1,1000
30,4,2,1,1258,0,28,365,1328,3,7,148,71,797,1208,2,1,1
52,7,2,2,15597,0,45,1026,15657,3,2,119,59,4329,5202,0,0,7
73,25,8,5,1945,0,31,181,1977,26,14,70,26,991,1456,0,4,180
185,90,4,18,10249,0,42,1522,10531,16,13,390,259,3147,3940,0,1,30
33,38,13,17,1523,0,29,419,1605,3,0,150,35,877,1317,2,6,180
59,11,2,2,13022,0,44,1173,13167,2,2,302,171,3869,4712,0,0,1
82,27,4,2,1994,0,31,158,2026,11,7,64,30,1005,1474,0,2,365
1559,110,2,4,22455,0,47,572,22540,41,16,261,101,5990,6952,0,0,1000
52,21,2,2,5769,0,42,904,5892,2,2,155,74,2238,2933,0,0,7
76,0,1,0,21604,0,47,648,21652,22,17,231,135,5651,6584,0,0,7
61,39,8,15,351,0,18,176,393,1,0,170,68,144,253,0,4,90
14,26,4,5,12864,0,44,1256,13066,5,4,337,188,3826,4664,0,1,180
76,6,2,2,14526,0,45,749,14654,6,5,112,63,4163,5024,0,0,7
62,22,3,4,4366,0,38,327,4418,6,4,105,58,1781,2423,0,0,7
5,9,3,3,1077,0,27,293,1104,113,53,279,107,672,1006,3,1,1000
76,41,2,3,14946,0,45,622,15050,17,17,134,82,4207,5073,0,0,14
55,13,3,3,9938,0,42,1457,10144,34,23,409,263,3048,3830,0,0,1
58,7,4,3,9803,0,42,1355,9906,3,0,375,237,2990,3762,0,0,365
102,12,2,1,5045,0,39,357,5114,1,0,97,42,2091,2761,0,0,7
128,51,4,22,8514,0,42,1292,8784,27,9,263,114,2817,3571,0,0,365
46,18,7,4,1007,0,24,207,1043,3,0,247,106,614,909,0,4,365
131,28,3,1,3380,0,37,546,3424,7,1,124,41,1562,2165,0,1,30
139,30,3,6,13289,0,44,1225,13504,18,12,231,147,3995,4849,0,0,7
124,49,3,12,14686,0,45,730,14911,9,6,124,80,4176,5039,0,0,30
49,41,5,21,7737,0,42,857,7820,1,0,210,133,2578,3319,0,1,30
286,33,5,17,18498,0,46,901,18604,7,3,205,120,4858,5753,0,1,365
46,7,3,2,10832,0,42,1169,11048,2,1,343,196,3285,4086,0,0,7
41,31,4,14,15077,0,45,594,15168,2,1,126,78,4229,5097,0,0,90
104,318,5,11,6809,0,42,576,6896,17,8,121,64,2398,3114,0,1,90
88,38,4,5,20960,0,46,726,21113,15,7,273,142,5450,6372,0,0,1
67,11,3,1,3546,0,37,726,3594,5,3,175,70,1597,2204,0,1,1
7,22,3,3,447,0,19,186,472,36,33,140,59,229,354,0,1,90
14,50,5,16,16312,0,45,975,16497,5,2,122,75,4411,5287,0,1,1000
20,17,3,7,4943,0,39,302,4999,16,7,127,71,2034,2700,0,0,14
59,9,2,2,4450,0,38,317,4476,6,4,122,69,1814,2461,0,0,1
75,3,2,1,21350,0,46,589,21438,9,4,254,132,5562,6488,0,0,90
70,3,3,1,3497,0,37,701,3546,11,11,160,67,1591,2196,0,1,14
81,17,4,8,2837,0,35,255,2881,7,6,81,38,1354,1923,0,2,180
38,33,4,23,17736,0,46,867,17827,19,24,231,153,4663,5548,0,0,90
28,11,9,9,554,0,21,215,588,54,45,162,74,284,430,0,4,180
121,42,3,3,11968,0,43,1155,12118,9,4,363,204,3568,4385,0,0,365
9,60,10,23,1053,0,27,283,1095,3,0,285,111,666,995,0,4,365
7,8,4,1,447,0,19,186,472,44,33,148,59,229,354,0,1,180
96,14,4,2,8563,0,42,1265,8849,1,0,247,107,2819,3573,0,1,1000
98,8,5,1,573,0,21,197,600,1,0,146,69,288,436,0,2,1
48,25,4,7,317,0,18,165,344,3,1,167,63,123,220,0,2,30
281,46,4,3,18026,0,46,969,18196,1,0,278,182,4727,5616,0,0,7
78,27,3,2,21142,0,46,676,21307,3,4,260,131,5497,6422,0,0,7
108,16,3,3,2846,0,35,265,2891,7,3,74,36,1360,1930,0,0,1000
22,15,4,5,3453,0,37,649,3505,9,7,136,53,1583,2188,0,2,30
340,33,2,5,11998,0,43,1182,12162,4,0,364,206,3581,4399,0,0,180
7,4,3,2,1040,0,26,230,1053,127,45,287,105,622,923,0,1,7
47,42,4,9,5802,0,42,922,5919,1,0,153,78,2240,2935,3,1,7
87,53,2,5,19616,0,46,752,19756,14,10,218,119,5073,5974,0,0,180
7,12,3,2,898,0,23,203,924,85,34,310,116,498,742,0,1,1
82,16,2,3,12548,0,44,1162,12706,2,1,404,223,3720,4544,0,0,1
11,27,3,12,11352,0,42,1190,11570,2,1,306,218,3406,4215,0,0,7
102,13,2,1,7761,0,42,920,7830,1,0,211,138,2578,3320,0,0,30
1141,8,3,3,22469,0,47,558,22560,30,3,224,104,5994,6956,0,0,1000
18,5,2,1,4870,0,39,331,4922,5,3,176,87,2000,2662,0,0,1
42,9,2,3,15674,0,45,1184,15846,8,3,125,77,4347,5221,0,0,365
15,36,3,3,20645,0,46,888,20750,27,22,264,159,5369,6284,0,0,7
1590,41,3,3,20797,0,46,839,20975,4,1,287,170,5404,6325,0,0,90
149,49,4,5,2315,0,34,247,2351,4,4,138,41,1179,1691,0,2,14
46,9,1,2,11658,0,42,1077,11828,5,5,324,214,3478,4288,0,0,30
96,10,5,3,13612,0,44,1166,13848,1,0,159,102,4041,4897,0,1,14
12,14,3,5,15470,0,45,915,15570,20,14,124,59,4309,5179,0,0,1
27,9,2,1,10118,0,42,1459,10289,1,1,397,256,3092,3884,0,0,1
43,32,2,1,10050,0,42,1425,10211,11,2,399,255,3073,3862,0,0,180
48,7,3,1,17659,0,46,870,17763,1,0,241,140,4645,5530,0,0,1
26,22,2,1,4874,0,39,327,4924,38,14,171,83,2004,2666,0,0,90
134,100,4,7,5776,0,42,907,5897,3,1,155,73,2239,2934,0,0,1000
37,19,3,5,14284,0,45,896,14526,1,0,136,88,4140,4999,0,0,1
33,18,3,3,13374,0,44,1213,13558,13,8,201,127,4011,4865,0,0,7
19,22,2,5,5237,0,40,411,5298,1,0,84,42,2142,2817,0,0,90
95,21,6,5,4030,0,37,454,4129,3,3,174,87,1694,2322,2,3,1000
66,41,4,6,5243,0,40,418,5312,1,0,89,46,2142,2817,0,0,30
58,17,3,5,12281,0,43,1246,12551,15,11,425,243,3661,4483,0,0,7
36,32,2,3,23027,0,47,0,23027,1,0,45,18,6160,7124,0,0,365
90,35,8,3,3345,0,37,415,3385,1,0,118,33,1556,2157,0,4,1000
74,28,3,3,16281,0,45,1001,16456,5,5,124,75,4408,5284,0,0,1
25,10,6,2,3183,0,37,107,3198,9,5,72,39,1449,2037,0,3,14
33,38,4,3,929,0,23,219,975,3,1,311,107,544,806,0,2,1
34,28,4,4,21609,0,47,650,21654,5,3,230,134,5652,6585,0,0,30
72,42,2,3,6710,0,42,566,6806,29,22,119,67,2386,3100,0,0,30
80,33,3,3,13293,0,44,1226,13508,6,5,230,146,3995,4849,0,0,1
57,17,3,1,757,0,22,149,772,28,8,152,66,382,566,0,1,90
55,50,7,18,11642,0,42,1088,11826,51,46,326,216,3473,4283,0,0,180
64,79,4,31,14933,0,45,613,15045,19,18,137,82,4205,5071,0,0,14
30,9,3,2,14442,0,45,785,14604,6,3,127,76,4152,5013,0,0,1
161,20,5,8,12042,0,43,1196,12235,14,10,368,206,3589,4409,0,0,14
13,41,3,10,878,0,23,218,922,112,49,339,129,489,729,0,1,7
26,32,4,7,13226,0,44,1242,13432,3,1,258,149,3970,4823,0,0,180
22,13,3,3,8324,0,42,1373,8566,1,0,300,163,2756,3508,0,0,1
7,44,4,8,145,0,13,274,196,2,2,163,84,73,123,0,2,1
60,16,2,2,21309,0,46,600,21400,5,1,259,136,5546,6472,0,0,180
110,22,2,9,18580,0,46,923,18697,9,0,200,118,4876,5771,3,0,1000
32,22,2,5,15194,0,45,735,15296,7,5,121,80,4250,5118,0,0,14
90,22,9,16,1348,0,28,328,1402,12,10,145,64,825,1239,0,4,90
185,98,2,4,19503,0,46,802,19667,18,11,217,121,5068,5969,0,0,7
14,9,3,1,12804,0,44,1251,13031,2,0,336,185,3808,4646,0,1,1000
21,48,7,6,4294,0,38,357,4377,5,1,128,68,1776,2417,0,4,1000
6,45,7,15,1717,0,30,351,1760,6,2,118,22,933,1391,0,4,365
7,45,3,7,20916,0,46,738,21069,1,0,278,149,5434,6356,0,0,180
199,3,4,1,3380,0,37,547,3424,4,1,115,41,1562,2165,0,1,180
91,43,6,3,2391,0,34,268,2425,53,11,112,39,1209,1733,0,3,365
28,10,2,2,8723,0,42,1138,8914,1,0,238,89,2831,3586,0,0,1
18,5,5,1,491,0,20,231,518,4,1,149,69,254,388,0,2,180
10,11,4,4,3497,0,37,703,3550,10,10,158,66,1591,2196,0,2,1
208,49,3,4,7159,0,42,556,7265,5,2,131,64,2471,3192,0,0,1
67,51,5,12,4175,0,37,359,4255,13,5,147,70,1735,2366,0,0,1000
27,34,4,3,9046,0,42,1127,9287,28,11,228,107,2893,3658,0,0,1000
52,9,4,3,1942,0,31,180,1968,2,3,67,22,989,1454,0,2,180
44,9,2,4,21654,0,47,756,21754,12,15,235,148,5676,6609,0,0,14
14,81,5,17,15604,0,45,1031,15674,9,3,115,58,4329,5202,0,0,7
79,11,5,4,1429,0,28,342,1468,2,1,146,42,844,1262,0,2,1
73,33,10,7,2690,0,34,194,2731,1,0,94,29,1291,1847,0,4,365
121,59,4,10,18588,0,46,922,18708,3,2,196,118,4880,5775,0,0,90
35,77,8,8,2736,0,35,210,2755,38,13,96,34,1299,1858,0,3,1000
92,11,6,4,335,0,18,158,346,4,2,163,63,124,222,0,3,7
101,29,5,3,11659,0,42,1078,11828,10,5,323,214,3478,4288,0,0,1000
59,24,5,27,17001,0,45,613,17162,4,6,129,72,4488,5365,0,0,180
6,11,4,4,1617,0,29,360,1654,23,8,129,19,902,1350,1,2,180
281,67,4,7,3314,0,37,263,3328,1,0,93,38,1520,2120,3,2,14
29,6,2,1,18585,0,46,919,18702,8,0,199,118,4878,5773,0,0,90
59,8,4,2,3201,0,37,110,3222,7,3,65,33,1462,2052,0,2,365
5,13,6,3,61,0,9,291,124,3,0,180,90,46,87,0,3,1
31,62,2,8,10216,0,42,1527,10483,31,29,389,264,3141,3934,0,0,1000
37,24,4,2,813,0,22,239,859,1,0,316,123,437,638,1,2,7
66,30,6,4,695,0,22,130,738,2,2,121,62,356,533,0,2,1
28,57,3,3,22491,0,47,536,22564,15,3,200,101,5994,6956,0,1,1000
50,18,4,2,73,0,9,279,124,9,4,174,87,49,91,0,2,1
155,47,4,2,6547,0,42,573,6664,3,2,117,71,2355,3067,0,2,1000
188,74,6,7,2565,0,34,217,2615,9,0,75,10,1262,1810,0,2,1000
4,7,2,2,5506,0,41,576,5556,11,4,96,55,2184,2871,1,0,365
65,12,2,2,22430,0,47,597,22533,13,5,290,111,5987,6949,0,0,1
74,22,4,2,200,0,15,247,266,5,4,173,93,90,163,0,1,1
17,30,5,2,8872,0,42,1117,9039,4,0,196,86,2843,3603,0,2,1000
124,38,2,4,17685,0,46,857,17771,8,10,230,139,4648,5533,0,0,1
77,44,5,12,19735,0,46,784,19845,3,1,246,141,5107,6009,0,0,7
72,10,2,2,15922,0,45,1185,16090,1,0,126,75,4368,5242,0,0,1
59,17,4,2,921,0,23,193,966,80,30,307,100,526,781,0,2,180
31,0,2,0,13281,0,44,1232,13494,7,1,238,148,3994,4848,0,0,1000
18,9,3,1,5013,0,39,369,5088,1,0,115,54,2082,2749,0,0,1
97,67,7,28,2337,0,34,258,2374,22,8,120,35,1188,1700,0,3,365
84,39,3,8,12688,0,44,1203,12831,3,1,367,194,3752,4584,0,0,14
45,9,2,2,7983,0,42,1140,8122,8,7,266,176,2629,3373,0,0,7
18,34,3,6,12769,0,44,1253,12989,26,26,339,188,3796,4633,0,0,1
114,32,3,3,415,0,19,173,441,16,14,163,66,176,296,2,1,1
49,20,5,6,6230,0,42,723,6368,1,0,154,84,2298,2998,0,1,7
35,25,3,1,647,0,22,152,679,36,24,121,63,319,479,2,1,90
7,19,3,7,447,0,19,186,472,37,33,141,59,229,354,0,1,90
56,125,5,11,10089,0,42,1458,10257,39,21,398,259,3081,3872,0,2,180
45,0,3,0,2800,0,35,249,2841,16,7,84,37,1336,1901,0,1,365
43,19,2,2,21604,0,47,648,21652,19,10,232,135,5651,6584,0,0,1
18,15,9,10,929,0,23,219,975,6,9,312,107,544,806,0,4,365
66,37,3,8,10751,0,42,1206,10972,30,25,350,216,3267,4066,0,0,7
20,4,1,1,18984,0,46,873,19068,27,1,182,82,4987,5884,0,0,14
33,30,3,3,14270,0,45,903,14523,1,0,137,90,4138,4997,0,0,90
54,43,3,2,688,0,22,125,728,29,20,115,60,352,526,0,1,90
64,9,2,3,7435,0,42,546,7526,1,0,114,58,2522,3255,0,0,1
43,26,2,1,9406,0,42,1175,9578,2,0,274,148,2949,3716,0,0,180
71,50,2,2,4123,0,37,401,4234,15,6,164,76,1730,2359,0,0,1
22,11,2,1,8296,0,42,1379,8530,68,52,314,168,2735,3487,0,0,14
63,17,5,4,3831,0,37,628,4014,1,0,180,80,1669,2294,0,2,7
48,15,2,2,3962,0,37,515,4092,24,8,176,84,1681,2308,0,0,7
24,8,5,1,1653,0,29,365,1724,11,4,124,20,915,1369,1,3,180
295,47,4,4,3254,0,37,124,3269,1,1,66,26,1491,2084,3,2,1
37,59,2,14,21791,0,47,742,21893,2,1,318,154,5733,6670,0,0,90
108,73,5,6,8295,0,42,1377,8530,1,0,316,169,2735,3487,0,1,180
113,8,2,1,21360,0,46,611,21459,4,1,255,138,5570,6496,0,0,7
306,71,11,8,212,0,15,248,270,13,10,199,105,92,168,0,6,90
